Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
241;C(241, 1, 6, 29, 86, 101);4;2.85;254325;1205
241;C(241, 1, 6, 33, 56, 75);4;2.85;254325;1205
241;C(241, 1, 7, 33, 44, 90);4;2.85;254325;1205
241;C(241, 1, 7, 41, 86, 105);4;2.85;254325;1205
241;C(241, 1, 9, 22, 90, 96);4;2.85;254325;1205
241;C(241, 1, 9, 44, 68, 73);4;2.85;254325;1205
241;C(241, 1, 10, 16, 44, 101);4;2.85;254325;1205
241;C(241, 1, 10, 56, 91, 107);4;2.85;254325;1205
241;C(241, 1, 11, 17, 65, 90);4;2.85;254325;1205
241;C(241, 1, 11, 26, 92, 99);4;2.85;254325;1205
241;C(241, 1, 13, 61, 82, 115);4;2.85;254325;1205
241;C(241, 1, 14, 24, 92, 98);4;2.85;254325;1205
241;C(241, 1, 14, 32, 76, 84);4;2.85;254325;1205
241;C(241, 1, 15, 24, 83, 102);4;2.85;254325;1205
241;C(241, 1, 15, 57, 67, 89);4;2.85;254325;1205
241;C(241, 1, 15, 63, 69, 91);4;2.85;254325;1205
241;C(241, 1, 16, 22, 52, 108);4;2.85;254325;1205
241;C(241, 1, 16, 55, 98, 118);4;2.85;254325;1205
241;C(241, 1, 18, 29, 62, 85);4;2.85;254325;1205
241;C(241, 1, 29, 39, 45, 110);4;2.85;254325;1205
241;C(241, 1, 29, 63, 73, 79);4;2.85;254325;1205
241;C(241, 1, 35, 51, 83, 93);4;2.85;254325;1205
241;C(241, 1, 37, 83, 88, 99);4;2.85;254325;1205
241;C(241, 1, 40, 45, 57, 66);4;2.85;254325;1205
241;C(241, 1, 40, 71, 108, 115);4;2.85;254325;1205
241;C(241, 1, 46, 99, 107, 112);4;2.85;254325;1205
241;C(241, 1, 47, 55, 88, 115);4;2.85;254325;1205
241;C(241, 1, 56, 69, 97, 108);4;2.85;254325;1205
241;C(241, 1, 63, 75, 108, 111);4;2.85;254325;1205
241;C(241, 1, 88, 93, 105, 113);4;2.85;254325;1205
